id,special_id,code,special_name,special_type,type_name,level2_code,level2_name,level3_code,level3_name,degree,limit_year,year,ruanke_rank,salaryavg,fivesalaryavg
9149,122,070302,应用化学,本科(普通),,07,理学,53,化学类,"理学学士,工学学士",四年,,,111105,16600
9117,1136,070303T,化学生物学,本科(普通),,07,理学,53,化学类,理学学士,四年,,,109523,18500
9484,1137,070304T,分子科学与工程,本科(普通),,07,理学,53,化学类,理学学士,四年,,,113425,17100
9311,1279,070305T,能源化学,本科(普通),,07,理学,53,化学类,理学学士,四年,,,114007,0
10500,8799,070306T,化学测量学与技术,本科(普通),,07,理学,53,化学类,理学学士,四年,,,109311,0
10667,9781,070307T,资源化学,本科(普通),,07,理学,53,化学类,理学学士,四年,,,132062,0
9113,123,070401,天文学,本科(普通),,07,理学,54,天文学类,理学学士,四年,,,153305,19300
9364,124,070501,地理科学,本科(普通),,07,理学,55,地理科学类,理学学士,四年,,,78769,14600
9101,125,070502,自然地理与资源环境,本科(普通),,07,理学,55,地理科学类,"理学学士,管理学学士",四年,,,85896,16300
9167,126,070503,人文地理与城乡规划,本科(普通),,07,理学,55,地理科学类,"理学学士,管理学学士",四年,,,75344,17900
9433,127,070504,地理信息科学,本科(普通),,07,理学,55,地理科学类,理学学士,四年,,,118373,20700
9268,128,070601,大气科学,本科(普通),,07,理学,56,大气科学类,理学学士,四年,,,103591,19200
9455,129,070602,应用气象学,本科(普通),,07,理学,56,大气科学类,理学学士,四年,,,0,17600
10521,8800,070603T,气象技术与工程,本科(普通),,07,理学,56,大气科学类,"理学学士,工学学士",四年,,,117097,0
10830,9782,070604T,地球系统科学,本科(普通),,07,理学,56,大气科学类,理学学士,四年,,,155261,0
9426,130,070701,海洋科学,本科(普通),,07,理学,57,海洋科学类,理学学士,四年,,,100519,13600
9254,131,070702,海洋技术,本科(普通),,07,理学,57,海洋科学类,"理学学士,工学学士",四年,,,131149,12900
9279,1138,070703T,海洋资源与环境,本科(普通),,07,理学,57,海洋科学类,理学学士,四年,,,81122,14900
9350,1139,070704T,军事海洋学,本科(普通),,07,理学,57,海洋科学类,理学学士,四年,,,151934,13000
9457,10117,070705T,海洋科学与技术,本科(普通),,07,理学,57,海洋科学类,理学学士,四年,,,0,0
9553,132,070801,地球物理学,本科(普通),,07,理学,58,地球物理学类,理学学士,四年,,,106999,23700
9196,133,070802,空间科学与技术,本科(普通),,07,理学,58,地球物理学类,"理学学士,工学学士",四年,,,168230,21200
10276,8376,070803T,防灾减灾科学与工程,本科(普通),,07,理学,58,地球物理学类,工学学士,四年,,,0,0
10834,9327,070804TK,行星科学,本科(普通),,07,理学,58,地球物理学类,理学学士,四年,,,126930,0
9280,134,070901,地质学,本科(普通),,07,理学,59,地质学类,理学学士,四年,,,103591,20200
9331,135,070902,地球化学,本科(普通),,07,理学,59,地质学类,理学学士,四年,,,126566,21500
9498,1140,070903T,地球信息科学与技术,本科(普通),,07,理学,59,地质学类,"理学学士,工学学士",四年,,,128002,20900
9182,1141,070904T,古生物学,本科(普通),,07,理学,59,地质学类,理学学士,四年,,,141165,20300
9430,137,071002,生物技术,本科(普通),,07,理学,60,生物科学类,"理学学士,工学学士",四年,,,108298,15200
9397,138,071003,生物信息学,本科(普通),,07,理学,60,生物科学类,"理学学士,工学学士",四年,,,107901,19700
9374,139,071004,生态学,本科(普通),,07,理学,60,生物科学类,理学学士,四年,,,106800,15900
10267,8377,071005T,整合科学,本科(普通),,07,理学,60,生物科学类,理学学士,四年,,,122267,0
10114,8378,071006T,神经科学,本科(普通),,07,理学,60,生物科学类,理学学士,四年,,,0,0
9291,140,071101,心理学,本科(普通),,07,理学,0711,心理学类,"教育学学士,理学学士",四年,,,124163,16800
9334,141,071102,应用心理学,本科(普通),,07,理学,0711,心理学类,"教育学学士,理学学士",四年,,,124141,15800
9148,142,071201,统计学,本科(普通),,07,理学,62,统计学类,理学学士,四年,,,130477,18600
9478,143,071202,应用统计学,本科(普通),,07,理学,62,统计学类,理学学士,四年,,,134616,20800
10056,8537,071203T,数据科学,本科(普通),,07,理学,62,统计学类,理学学士,四年,,,0,0
10662,9773,071204T,生物统计学,本科(普通),,07,理学,62,统计学类,理学学士,四年,,,98143,0
9307,144,080101,理论与应用力学,本科(普通),,08,工学,63,力学类,"理学学士,工学学士",四年,,,136443,22300
9467,145,080102,工程力学,本科(普通),,08,工学,63,力学类,工学学士,四年,,,133278,21300
9290,147,080202,机械设计制造及其自动化,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,115748,16900
9460,148,080203,材料成型及控制工程,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,106428,16800
9431,149,080204,机械电子工程,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,109152,20300
9232,150,080205,工业设计,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,104589,17800
9394,151,080206,过程装备与控制工程,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,107363,17400
9559,153,080208,汽车服务工程,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,107929,16800
9151,1142,080209T,机械工艺技术,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,105790,14600
9312,1143,080210T,微机电系统工程,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,105705,17200
9109,1144,080211T,机电技术教育,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,106532,10500
9548,1145,080212T,汽车维修工程教育,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,99056,9000
10397,8379,080213T,智能制造工程,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,106986,0
10297,8380,080214T,智能车辆工程,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,119388,0
10234,8381,080215T,仿生科学与工程,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,0,0
10492,8382,080216T,新能源汽车工程,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,98418,0
10277,8801,080217T,增材制造工程,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,94549,0
10511,8802,080218T,智能交互设计,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,160044,0
10348,8803,080219T,应急装备技术与工程,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,93373,0
10853,9879,080220T,农林智能装备工程,本科(普通),,08,工学,0802,机械类,工学学士,四年,,,132242,0
10472,8383,080302T,精密仪器,本科(普通),,08,工学,65,仪器类,工学学士,四年,,,98201,0
10229,8682,080303T,智能感知工程,本科(普通),,08,工学,65,仪器类,工学学士,四年,,,95821,0
9386,156,080402,材料物理,本科(普通),,08,工学,66,材料类,"理学学士,工学学士",四年,,,155735,18400
9096,157,080403,材料化学,本科(普通),,08,工学,66,材料类,"理学学士,工学学士",四年,,,112970,16800
9414,158,080404,冶金工程,本科(普通),,08,工学,66,材料类,工学学士,四年,,,132997,19000
9125,159,080405,金属材料工程,本科(普通),,08,工学,66,材料类,工学学士,四年,,,132996,17200
9293,160,080406,无机非金属材料工程,本科(普通),,08,工学,66,材料类,工学学士,四年,,,131458,16300
9124,161,080407,高分子材料与工程,本科(普通),,08,工学,66,材料类,工学学士,四年,,,111658,18000
9405,162,080408,复合材料与工程,本科(普通),,08,工学,66,材料类,工学学士,四年,,,130386,14400
9360,1146,080409T,粉体材料科学与工程,本科(普通),,08,工学,66,材料类,工学学士,四年,,,133105,18300
9249,1147,080410T,宝石及材料工艺学,本科(普通),,08,工学,66,材料类,工学学士,四年,,,134408,15000
9309,1148,080411T,焊接技术与工程,本科(普通),,08,工学,66,材料类,工学学士,四年，五年,,,135582,19300
9502,1149,080412T,功能材料,本科(普通),,08,工学,66,材料类,工学学士,四年,,,126635,23400
9212,1150,080413T,纳米材料与技术,本科(普通),,08,工学,66,材料类,工学学士,四年,,,135399,18400
9306,1151,080414T,新能源材料与器件,本科(普通),,08,工学,66,材料类,工学学士,四年,,,134797,18200
9390,1281,080415T,材料设计科学与工程,本科(普通),,08,工学,66,材料类,工学学士,四年,,,106200,0
10057,8384,080416T,复合材料成型工程,本科(普通),,08,工学,66,材料类,工学学士,四年,,,117128,0
10157,8692,080417T,智能材料与结构,本科(普通),,08,工学,66,材料类,工学学士,四年,,,124825,0
10832,9328,080418T,光电信息材料与器件,本科(普通),,08,工学,66,材料类,工学学士,四年,,,220293,0
10687,9783,080419T,生物材料,本科(普通),,08,工学,66,材料类,工学学士,四年,,,116156,0
10755,9880,080420T,材料智能技术,本科(普通),,08,工学,66,材料类,工学学士,四年,,,119308,0
11003,9881,080421T,电子信息材料,本科(普通),,08,工学,66,材料类,工学学士,四年,,,118123,0
10965,9882,080422T,软物质科学与工程,本科(普通),,08,工学,66,材料类,工学学士,四年,,,101688,0
10982,9883,080423T,稀土材料科学与工程,本科(普通),,08,工学,66,材料类,工学学士,四年,,,93841,0
9536,163,080501,能源与动力工程,本科(普通),,08,工学,0805,能源动力类,工学学士,四年,,,93421,19500
9112,1153,080502T,能源与环境系统工程,本科(普通),,08,工学,0805,能源动力类,工学学士,四年,,,98013,26600
9367,1152,080503T,新能源科学与工程,本科(普通),,08,工学,0805,能源动力类,工学学士,四年,,,113231,22600
10067,8689,080504T,储能科学与工程,本科(普通),,08,工学,0805,能源动力类,工学学士,四年,,,134109,0
10550,8804,080505T,能源服务工程,本科(普通),,08,工学,0805,能源动力类,工学学士,四年,,,115199,0
10955,9329,080506TK,氢能科学与工程,本科(普通),,08,工学,0805,能源动力类,工学学士,四年,,,132109,0
10849,9330,080507TK,可持续能源,本科(普通),,08,工学,0805,能源动力类,工学学士,四年,,,124234,0
9518,1154,080602T,智能电网信息工程,本科(普通),,08,工学,68,电气类,工学学士,四年,,,117182,21100
9271,1155,080603T,光源与照明,本科(普通),,08,工学,68,电气类,工学学士,四年,,,117204,32900
9104,1156,080604T,电气工程与智能控制,本科(普通),,08,工学,68,电气类,工学学士,四年,,,117130,21100
10124,8385,080605T,电机电器智能化,本科(普通),,08,工学,68,电气类,工学学士,四年,,,117157,0
10545,8386,080606T,电缆工程,本科(普通),,08,工学,68,电气类,工学学士,四年,,,117157,0
10422,8805,080607T,能源互联网工程,本科(普通),,08,工学,68,电气类,工学学士,四年,,,117784,0
10618,9331,080608TK,智慧能源工程,本科(普通),,08,工学,68,电气类,工学学士,四年,,,117336,0
10748,9784,080609T,电动载运工程,本科(普通),,08,工学,68,电气类,工学学士,四年,,,127437,0
10757,9884,080610TK,大功率半导体科学与工程,本科(普通),,08,工学,68,电气类,工学学士,四年,,,146020,0
9173,166,080702,电子科学与技术,本科(普通),,08,工学,0807,电子信息类,"理学学士,工学学士",四年,,,129539,19000
9217,167,080703,通信工程,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,129345,19500
9483,169,080705,光电信息科学与工程,本科(普通),,08,工学,0807,电子信息类,"理学学士,工学学士",四年,,,129627,18800
9100,170,080706,信息工程,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,129539,21400
9137,1157,080707T,广播电视工程,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,158648,21100
9300,1158,080708T,水声工程,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,149181,21700
9294,1159,080709T,电子封装技术,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,128804,22200
9170,1160,080710T,集成电路设计与集成系统,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,129743,22700
9120,1161,080711T,医学信息工程,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,106677,14200
9521,1162,080712T,电磁场与无线技术,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,129799,21000
9480,1163,080713T,电波传播与天线,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,130630,22000
9341,1164,080714T,电子信息科学与技术,本科(普通),,08,工学,0807,电子信息类,"理学学士,工学学士",四年,,,128372,17600
9423,1165,080715T,电信工程及管理,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,141222,13200
9222,1166,080716T,应用电子技术教育,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,116250,14400
10313,8387,080717T,人工智能,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,131554,0
10170,8693,080718T,海洋信息工程,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,145687,0
10130,8806,080719T,柔性电子学,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,0,0
10481,8807,080720T,智能测控工程,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,134555,0
10562,9885,080721T,智能视觉工程,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,128178,0
9529,10118,080722T,智能视听工程,本科(普通),,08,工学,0807,电子信息类,工学学士,四年,,,0,0
9295,1167,080802T,轨道交通信号与控制,本科(普通),,08,工学,70,自动化类,工学学士,四年,,,115261,20500
9533,1282,080803T,机器人工程,本科(普通),,08,工学,70,自动化类,工学学士,四年,,,125173,0
10389,8388,080804T,邮政工程,本科(普通),,08,工学,70,自动化类,工学学士,四年,,,118318,0
10444,8389,080805T,核电技术与控制工程,本科(普通),,08,工学,70,自动化类,工学学士,四年,,,114410,0
10235,8679,080806T,智能装备与系统,本科(普通),,08,工学,70,自动化类,工学学士,四年,,,0,0
10243,8684,080807T,工业智能,本科(普通),,08,工学,70,自动化类,工学学士,四年,,,123009,0
10266,8808,080808T,智能工程与创意设计,本科(普通),,08,工学,70,自动化类,工学学士,四年,,,168806,0
9247,173,080902,软件工程,本科(普通),,08,工学,71,计算机类,工学学士,四年,,,131415,22300
9424,174,080903,网络工程,本科(普通),,08,工学,71,计算机类,工学学士,四年,,,135924,16200
9462,175,080904K,信息安全,本科(普通),,08,工学,71,计算机类,"理学学士,工学学士,管理学学士",四年,,,136590,19800
9082,176,080905,物联网工程,本科(普通),,08,工学,71,计算机类,工学学士,四年,,,136554,26000
9549,177,080906,数字媒体技术,本科(普通),,08,工学,71,计算机类,工学学士,四年,,,134307,15100
9411,1168,080907T,智能科学与技术,本科(普通),,08,工学,71,计算机类,"理学学士,工学学士",四年,,,132254,30700
